identifier,handle,file_name,url,mtime,size,md5,sha1
11alivenews-2022,11AliveNews,11alivenews-2022-07-23T18:57:58.922790-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-23T18:57:58.922790-04:00.lighthouse.json,2022-07-23 22:58:04,1465,cd2b34514275898025cceb3ad8ef0f3e,776c3768d8d30ba077321e8c0f932ce3858e5ef8
11alivenews-2022,11AliveNews,11alivenews-2022-07-24T06:55:04.076422-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-24T06:55:04.076422-04:00.lighthouse.json,2022-07-24 10:55:10,1465,f6e2e90bef20e9e366967137f26cb121,0967b1d0f05662e72100286778e71082172cf6c5
11alivenews-2022,11AliveNews,11alivenews-2022-07-24T20:43:54.828193-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-24T20:43:54.828193-04:00.lighthouse.json,2022-07-25 00:44:01,1465,fc8d36d6607807a84ac39758faa1e9ef,eb55f7b7ac3aed38594d78d109636082d79b47ec
11alivenews-2022,11AliveNews,11alivenews-2022-07-25T06:55:23.275936-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-25T06:55:23.275936-04:00.lighthouse.json,2022-07-25 10:55:29,1464,c422c8f4a8ebbb22d95d1b17d8e3edbc,bc7cee8cad55dd43bd92b9cd7cb38cf127c9fd48
11alivenews-2022,11AliveNews,11alivenews-2022-07-25T19:04:49.036903-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-25T19:04:49.036903-04:00.lighthouse.json,2022-07-25 23:04:57,1465,30fc0ac819afa121ca0d7e323aa32a6d,df2b76d826abc6249bbda4b05dedde81a31114d2
11alivenews-2022,11AliveNews,11alivenews-2022-07-26T07:09:14.799233-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-26T07:09:14.799233-04:00.lighthouse.json,2022-07-26 11:09:22,1465,cb1e77703c7be01c3161ab748f8ecba8,fe720b7a39fff405c486fd76ce4a6ece1ee9450d
11alivenews-2022,11AliveNews,11alivenews-2022-07-26T19:01:37.919298-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-26T19:01:37.919298-04:00.lighthouse.json,2022-07-26 23:01:47,1465,61464dcd54cda104d0ab9e0a544c2b9b,a13cb97c93559035efb6b8383c2b95fa8a8bdf65
11alivenews-2022,11AliveNews,11alivenews-2022-07-27T07:00:05.004408-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-27T07:00:05.004408-04:00.lighthouse.json,2022-07-27 11:00:12,1465,015eae1084fd01d57504bf50a089e737,d659d79109d67bd358241b0a8c5dadb8fc0200ff
11alivenews-2022,11AliveNews,11alivenews-2022-07-27T19:00:00.010384-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-27T19:00:00.010384-04:00.lighthouse.json,2022-07-27 23:00:07,1464,d24cfe034a7fe984def91c9599813aa0,c1b345103bda31258f0ac8c319242fa8e2840e98
11alivenews-2022,11AliveNews,11alivenews-2022-07-28T07:03:10.137129-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-28T07:03:10.137129-04:00.lighthouse.json,2022-07-28 11:03:16,1465,92a1d3c4180f5a9825dec888c8f9503f,3920bde1082c1daed0058a283482d0e67129ca91
11alivenews-2022,11AliveNews,11alivenews-2022-07-28T19:04:50.841946-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-28T19:04:50.841946-04:00.lighthouse.json,2022-07-28 23:04:57,1464,b4f7d6702f02580a61a4acac24b0ab15,d601da0b5c97c7d84b854ae602ad6a9c9c36489c
11alivenews-2022,11AliveNews,11alivenews-2022-07-29T07:02:01.227951-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-29T07:02:01.227951-04:00.lighthouse.json,2022-07-29 11:02:09,1463,ae81aa0f2690934e3242233cbc93bca2,a52bb7d0282cca6d51700d0e57deeee810b005f4
11alivenews-2022,11AliveNews,11alivenews-2022-07-29T19:58:30.429382-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-29T19:58:30.429382-04:00.lighthouse.json,2022-07-29 23:58:37,1465,707e502a28bee221c64893a02af7a25d,e0809e03ed56f55447d5e439b879ab911f81d957
11alivenews-2022,11AliveNews,11alivenews-2022-07-30T07:07:17.628738-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-30T07:07:17.628738-04:00.lighthouse.json,2022-07-30 11:07:24,1465,1388388725293fcf3cbb26ba45aa4895,e410d38cd40d39b352aa19cda2612d3c3b67e5c8
11alivenews-2022,11AliveNews,11alivenews-2022-07-30T19:10:16.756818-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-30T19:10:16.756818-04:00.lighthouse.json,2022-07-30 23:10:23,1464,9e885423dbf48d62cc3d1c694026536a,aee41efb64349e4942982ecfbbb2e05d4ae7ca1d
11alivenews-2022,11AliveNews,11alivenews-2022-07-31T07:05:02.828719-04:00.lighthouse.json,https://archive.org/download/11alivenews-2022/11alivenews-2022-07-31T07:05:02.828719-04:00.lighthouse.json,2022-07-31 11:05:10,1465,5a358aa7dda2b0c11b2633b24d43368f,a39bf974e875bd320885b2c6212164a1807fb31d
