identifier,handle,file_name,url,mtime,size,md5,sha1
berkeleyside-2022,Berkeleyside,berkeleyside-2022-04-20T06:43:43.077299-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-04-20T06:43:43.077299-07:00.jpg,2022-04-20 13:43:44,297730,ce2e7e02a128318098d1324a49bfec48,edfa31159e958a2ebdf1497e8768955bb2f8e7a5
berkeleyside-2022,Berkeleyside,berkeleyside-2022-04-21T06:44:16.492970-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-04-21T06:44:16.492970-07:00.jpg,2022-04-21 13:44:18,370241,60531d0906d9dc934fcf5831460bb752,53d8d342ec5943ffd2cd9dd843fc46f77357e7cc
berkeleyside-2022,Berkeleyside,berkeleyside-2022-04-22T06:45:15.325455-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-04-22T06:45:15.325455-07:00.jpg,2022-04-22 13:45:16,346195,62c5eedf278eb92f3271879aaf48b88b,9e24ff5b9904bdecf8b575ecc7786b1b532e6653
berkeleyside-2022,Berkeleyside,berkeleyside-2022-04-23T06:37:56.103354-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-04-23T06:37:56.103354-07:00.jpg,2022-04-23 13:37:57,334122,4ce383bac2a480110f378a3ab918c31d,a2fbccecd3c864c8571b2930318c7afa972d6456
berkeleyside-2022,Berkeleyside,berkeleyside-2022-04-24T06:38:07.610025-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-04-24T06:38:07.610025-07:00.jpg,2022-04-24 13:38:09,363512,5f1863232fd54934f72e4c8a36b359b0,753ad19964933bfb82d6a423f9be30ef83bff9f7
berkeleyside-2022,Berkeleyside,berkeleyside-2022-04-25T06:41:36.501520-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-04-25T06:41:36.501520-07:00.jpg,2022-04-25 13:41:38,365393,9ccdb6ab4945507655e6c562c38ab062,3e4ff08a77f73477ed9dfed2e66a40285c366c38
berkeleyside-2022,Berkeleyside,berkeleyside-2022-04-26T06:45:50.535731-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-04-26T06:45:50.535731-07:00.jpg,2022-04-26 13:45:52,386729,ffab2cd023a65feb22181237b7d2c491,0afd5652b09a79de3b69bd146cac7e41ece3271c
berkeleyside-2022,Berkeleyside,berkeleyside-2022-04-27T06:43:45.573557-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-04-27T06:43:45.573557-07:00.jpg,2022-04-27 13:44:01,330557,392b193bd199c9a54c9ad2a6929c9a53,c97d0c2f180c6dc6867cfb55e05250bdb1ddd61e
berkeleyside-2022,Berkeleyside,berkeleyside-2022-04-28T06:44:21.404999-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-04-28T06:44:21.404999-07:00.jpg,2022-04-28 13:44:29,418404,626f83f3a3c8797f12607f39fea51644,4469cfbf22d7f86ed0e1d2adad62b8ac9eb735ed
berkeleyside-2022,Berkeleyside,berkeleyside-2022-04-29T06:45:17.415198-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-04-29T06:45:17.415198-07:00.jpg,2022-04-29 13:45:21,349175,bd24c0f9581e69b657130a7fb7f42576,a0257bf0b198962a26856fd79e7ac4e01edbdace
berkeleyside-2022,Berkeleyside,berkeleyside-2022-04-30T06:38:20.830983-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-04-30T06:38:20.830983-07:00.jpg,2022-04-30 13:38:30,375531,bfc7826ee119f62f86abc42b617840c8,ba835600305ee9f5da89752704e9a34e814cecd1
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-01T06:42:24.119682-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-01T06:42:24.119682-07:00.jpg,2022-05-01 13:42:37,405060,e965c6e95b93bf36e49e0ad106fce110,feccdcad24bbed68559163220eed61038b12e19f
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-02T06:45:11.322967-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-02T06:45:11.322967-07:00.jpg,2022-05-02 13:45:20,360287,6438fd0de3137fefc9dc33898bd5952d,924773a3c850add933aa774cfa910c15f0af9b98
